date	value	value_15	value_30	value_50	value_70	value_100
2012-03-21	1.0	1.0	1.0	1.0	1.0	1.0
2012-03-29	1.001	0.994264235069539	0.9875284701390781	0.978547450231797	0.969566430324516	0.9560949004635942
2012-04-10	1.0070000000000001	1.0028522437741583	0.9987053992164696	0.9931776912900104	0.9876516041069339	0.9793655122261611
2012-04-17	1.011	1.0072851102153322	1.0035675207569814	0.9986065353201172	0.9936407504633716	0.9861830742659757
2012-04-24	1.0170000000000001	1.0153367040237566	1.0136540098869606	1.0113802427881506	1.0090719900705802	1.0055449504590492
2012-05-03	1.02	1.0219020768661236	1.0237583933857284	1.0261622486807669	1.0284846307210214	1.0318152895191346
2012-05-10	1.022	1.0221176660369617	1.022183738496702	1.0221919492356881	1.0221093279836388	1.0218161985274066
2012-05-17	1.0290000000000001	1.0261576388587763	1.023253820567698	1.0192875341656817	1.0152145618011044	1.0089082810653578
2012-05-24	1.034	1.029630497082506	1.0251943775740278	1.0191773590441204	1.0130453509141586	1.003636033087901
2012-05-31	1.042	1.038212892956542	1.0343606331547865	1.0291242371321854	1.0237751318594093	1.015544041450777
2012-06-07	1.047	1.0384605334071948	1.0298908090593963	1.0184202689995305	1.0069026866242416	0.9895464048722843
2012-06-14	1.053	1.0446849505982754	1.0363374701741026	1.0251598033289793	1.013931061060882	0.9970002727024815
2012-06-21	1.054	1.0434834277236225	1.03295044230066	1.0188843908980743	1.004797417308794	0.983637851104445
2012-06-29	1.055	1.0422958400714166	1.0295911829213615	1.0126550282689477	0.995727912806653	0.9703663303336059
2012-07-05	1.061	1.0459509890627225	1.0309591312086175	1.0110630092110968	0.9912782536184637	0.9618216525770384
2012-07-12	1.062	1.0478589311699908	1.0337529115539537	1.0150035310311663	0.9963262603549565	0.9684574129624578
2012-07-19	1.063	1.0475869181028128	1.0322391636294048	1.0118812348460842	0.9916492121031693	0.9615489500954458
2012-07-26	1.061	1.0421324098645321	1.0234137293398926	0.9986912273363013	0.9742430901826175	0.9380965366784837
2012-08-02	1.0590000000000002	1.0398961595379603	1.0209578459713158	0.9959676865766816	0.9712798387586234	0.9348241068993727
2012-08-09	1.055	1.0405069573190375	1.0260219445886245	1.0067275444216133	0.9874628110519268	0.9586401236251249
2012-08-16	1.054	1.0349645609469404	1.0160946206177273	0.99119555091426	0.9665986692948725	0.9302790655394964
2012-08-23	1.047	1.0282262727314093	1.009612268923703	0.9850455319475439	0.9607708829943209	0.9249159167348423
2012-08-30	1.044	1.0210582228932341	0.9984216336680065	0.968714896183904	0.9395519617990478	0.8968275611308062
2012-09-06	1.045	1.0222849268220675	0.9998723171078289	0.9704596435394974	0.9415851363842836	0.8992818834651394
2012-09-13	1.041	1.0231561587130371	1.00541027873415	0.9819084263023394	0.958597121317621	0.9240069084628669
2012-09-20	1.0390000000000001	1.0160880550983797	0.9934907478318173	0.9638502931052848	0.9347685545547829	0.8921916189437323
2012-09-27	1.042	1.021502453787428	1.0012150237400372	0.9744952536861182	0.9481566477008625	0.9093718752840649
2012-10-10	1.045	1.0277053764221624	1.0104931214747033	0.9876782553372272	0.9650256416247625	0.9313698754658666
2012-10-17	1.05	1.0306210911907734	1.011402608928343	0.9860322761537446	0.9609583126951536	0.9239160076356694
2012-10-24	1.0490000000000002	1.0301234944517308	1.0113884844935792	0.9866338008053053	0.9621429640409758	0.925915825834015
2012-10-31	1.0490000000000002	1.0273737946941774	1.0059957791233072	0.9778803746132472	0.9502119996156053	0.90955367693846
2012-11-07	1.05	1.0298907285554324	1.0099692228368318	0.9837034421549589	0.9577811489379988	0.9195527679301881
2012-11-14	1.054	1.0298810410738377	1.0060975125386584	0.9749088225635185	0.9443182420305464	0.8995545859467321
2012-11-21	1.054	1.0284358225434245	1.0032610723221995	0.9703002165890059	0.9380305508427099	0.8909190073629669
2012-11-28	1.057	1.0275157873340723	0.9985658536723848	0.9607935533852071	0.9239621972803292	0.8704663212435233
2012-12-05	1.056	1.0310616867486513	1.0063728118531856	0.9738538782955759	0.941805427546063	0.8946459412780655
2012-12-12	1.06	1.0376827799437398	1.0154576595148639	0.9859868317230633	0.9567255346099393	0.9132806108535586
2012-12-19	1.061	1.0442398909282133	1.0272468299066992	1.004262496883119	0.9809481961832125	0.9454595036814835
2012-12-26	1.061	1.049032439086653	1.0365525795648964	1.0191650842778093	1.0009839349213199	0.9723661485319517
2013-01-07	1.065	1.0563669711800499	1.0470334621953856	1.0335566387365809	1.0189714484380092	0.995182256158531
2013-01-14	1.069	1.0617967339025207	1.0538637839048925	1.0422044358473432	1.0293744454289786	1.0080901736205798
2013-01-21	1.079	1.0717910697334965	1.0638445080706413	1.0521549445599532	1.0392813349316379	1.0179074629579128
2013-01-28	1.08	1.0747356268990718	1.0686974782625043	1.0594899859633136	1.0490198008827676	1.0310880829015543
2013-02-04	1.095	1.0920727954536475	1.0883181042066226	1.0820644932174666	1.074436238589299	1.0605399509135534
2013-02-18	1.1	1.095749302103157	1.0906765274814734	1.082679053427607	1.0733286684541263	1.056903917825652
2013-02-25	1.1059999999999999	1.0945146142014854	1.082253244819442	1.0647703576427126	1.0460813570694578	1.0159985455867646
2013-03-04	1.105	1.0906937221768032	1.075689705928696	1.0546810664186714	1.0326267232426107	0.9978183801472592
2013-03-11	1.109	1.09636533914301	1.0830013688964315	1.064124472950097	1.0441322017000145	1.0122716116716661
2013-03-18	1.111	1.0936161061691811	1.0755812443751387	1.050615419454716	1.0247129012802603	0.9843650577220252
2013-03-25	1.117	1.1041248983501477	1.090517742466366	1.0713134136280806	1.0509913712077923	1.018634669575493
2013-04-01	1.1159999999999999	1.0973278694453539	1.0780222339096301	1.0513939612078578	1.0238710384391387	0.9811835287701116
2013-04-10	1.124	1.1035566225089704	1.0825328132506693	1.0537013172425138	1.024080944639229	0.9784565039541859
2013-04-17	1.129	1.10631734478148	1.0831272685609479	1.0515272390360058	1.0192820176871706	0.9700027270248158
2013-04-24	1.123	1.10322406562145	1.082845370775837	1.0548374518129144	1.0259968741900507	0.9814562312517044
2013-05-06	1.128	1.1090375328915019	1.0894104518162882	1.062309125477325	1.034267391167366	0.9907281156258522
2013-05-13	1.135	1.1151160796095476	1.0945973824205635	1.0663559019017002	1.0372319955468023	0.9921825288610124
2013-05-20	1.139	1.12268126105682	1.105571909979746	1.081626848771891	1.0565076215231564	1.01690755385874
2013-05-27	1.139	1.1222609696176975	1.1047490854126678	1.0802957851280683	1.0547016888945955	1.0144532315244066
2013-06-03	1.1420000000000001	1.1251017800764738	1.107433534000269	1.0827766403482777	1.0569850847324886	1.0164530497227524
2013-06-13	1.138	1.1118664479194305	1.0852574832743245	1.0491678433920886	1.0125344369467757	0.9569130079083719
2013-06-20	1.127	1.0987307285746157	1.0700656510828757	1.0313648955891113	0.9922764454028836	0.9332787928370146
2013-06-27	1.128	1.0915539893319752	1.0549678434885608	1.006130041041628	0.9574189525172132	0.8850104535951276
2013-07-03	1.129	1.0945201949658183	1.0598423523229958	1.0134520864512537	0.9670702368657389	0.8979183710571765
2013-07-10	1.126	1.0934260992165312	1.0605402283209853	1.0163606862410406	0.9719852382960146	0.9054631397145713
2013-07-17	1.123	1.0946569863014468	1.0657413925055303	1.0264476221808772	0.9864918161327811	0.9257340241796199
2013-07-24	1.117	1.0879350782761783	1.058355732537727	1.0182670662678548	0.9776182450006754	0.9160076356694845
2013-07-31	1.115	1.0827494640110993	1.0501896808454894	1.0064476551734511	0.9625110578417518	0.8966457594764112
2013-08-07	1.1159999999999999	1.0885898735542978	1.0605797395936607	1.0224464216232443	0.9835929492525697	0.924370511771657
2013-08-14	1.115	1.0916591704709786	1.0674952379813263	1.034135596006812	0.9996442191722545	0.9461867102990635
2013-08-21	1.111	1.0861410275732353	1.0605504726483181	1.0254334728665055	0.9893520561111387	0.9338241978002
2013-08-28	1.112	1.0881050814548983	1.0634233823390629	1.0294306437467327	0.9943720866014494	0.9401872557040268
2013-09-04	1.115	1.0918189159708342	1.067817940331362	1.0346784744010176	1.0004080301255343	0.947277520225434
2013-09-11	1.12	1.1034452615390753	1.0857547687878764	1.060517233670546	1.0335424999314082	0.9901827106626668
2013-09-18	1.12	1.1007548461357224	1.0804987333902898	1.0520430203183064	1.0220904159411162	0.9747295700390873
2013-09-27	1.12	1.0986658177048838	1.0764175764933401	1.0454630428918612	1.013198209548654	0.9627306608490136
2013-10-11	1.123	1.10509597525683	1.0861261136847533	1.0592943824996564	1.0308555675289592	0.9855467684755931
2013-10-18	1.122	1.1019829841861053	1.0809789676902553	1.0515669490918294	1.0207088656783894	0.9720934460503589
2013-10-25	1.1179999999999999	1.0956556553537828	1.0724155848398125	1.0401742666514628	1.0066718482057135	0.9544586855740387
2013-11-01	1.117	1.0956819246647609	1.0734321097750132	1.0424505479244202	1.010133581394438	0.9595491318971002
2013-11-08	1.1159999999999999	1.0906910741565312	1.0646141009797245	1.0288002172776585	0.9919772920783865	0.9352786110353603
2013-11-15	1.1059999999999999	1.0845797449090495	1.062249602022587	1.0311948546955754	0.9988431631395269	0.9482774293246067
2013-11-22	1.1	1.082068208806328	1.0630945061689177	1.0362954222285536	1.007932971700579	0.9628215616762111
2013-11-29	1.097	1.081777753553317	1.0654083789735926	1.0419070897564726	1.0166309450823288	0.97572947913826
2013-12-06	1.0959999999999999	1.0815968306096149	1.0660313961932364	1.0435733058077417	1.0193014259711055	0.9798200163621489
2013-12-13	1.094	1.077534114837504	1.0599759245089628	1.034979729779982	1.008316987208687	0.965548586492137
2013-12-20	1.087	1.0649498452523276	1.0419991415908019	1.0101384499587978	0.9770138885786663	0.9253704208708299
2013-12-27	1.0859999999999999	1.0654055666538456	1.0438647979738394	1.0138056120018648	0.9823848176233694	0.9330969911826197
2014-01-06	1.084	1.060203192816503	1.0355930097506556	1.0016613993179917	0.9666340963801797	0.912462503408781
2014-01-13	1.079	1.0536603186930817	1.0275749530819729	0.9917882345978093	0.9550406125430608	0.8985546768475593
2014-01-20	1.073	1.047212150325158	1.020705553925302	0.9844008028493099	0.9471867349194174	0.8901008999181892
2014-01-27	1.08	1.0557185489270462	1.0306488713929083	0.9961456678765126	0.9605957537285367	0.9057358421961639
2014-02-10	1.0859999999999999	1.0635023681664457	1.0401098397861541	1.0076724079073227	0.9739895121852242	0.9215525861285337
2014-02-17	1.097	1.075061714971525	1.052180903830513	1.0203505861329965	0.9871881625273591	0.935369511862558
2014-02-24	1.105	1.0763878480542028	1.0471454045436086	1.007340758560615	0.9668068274295931	0.9050995364057812
2014-03-03	1.111	1.080092300492296	1.0486557325309231	1.0060911900057383	0.9629946558102905	0.897827470229979
2014-03-10	1.1059999999999999	1.0706951253092483	1.0351278228502943	0.9874784039250024	0.9397865252107065	0.8686483046995727
2014-03-17	1.109	1.075733075379115	1.0420788057809567	0.9967820005732309	0.9512134868870652	0.882828833742387
2014-03-24	1.111	1.07925574019071	1.0470313088488614	1.0034937084480644	0.9595139522350726	0.8931915280429051
2014-03-31	1.109	1.0758807036676303	1.0423654687836734	0.9972403796716439	0.9518277286944568	0.8836469411871647
2014-04-08	1.114	1.0851951371379065	1.0557217185976586	1.0155552415196811	0.9746052253721115	0.9121898009271884
2014-04-15	1.12	1.0896661341996792	1.058744061842862	1.0167740815385518	0.9741694224028441	0.90955367693846
2014-04-22	1.126	1.0927640731096824	1.059104189744518	1.013744465890814	0.9680519144703306	0.8993727842923369
2014-04-29	1.128	1.0921314039036425	1.0559953607569121	1.0075818485812635	0.9591216813084871	0.8868284701390782
2014-05-08	1.136	1.097543704262875	1.0589711415502103	1.0075472829375962	0.9563508943548882	0.8804654122352513
2014-05-15	1.146	1.1063077699617432	1.0665586527367816	1.0136605379274837	0.9610995602954571	0.8833742387055722
2014-05-22	1.147	1.1064563289204636	1.0659106988880547	1.0120366017263778	0.9585979303007206	0.879738205617671
2014-05-29	1.1520000000000001	1.112051441121842	1.0720489627603138	1.018818665388146	0.9659330909189939	0.8877374784110534
2014-06-06	1.161	1.1183836240150027	1.075880214687786	1.0195760720155174	0.9639137161747762	0.8821016271248068
2014-06-13	1.169	1.1274483850796018	1.0859105058492182	1.0307415420271129	0.9760442956145277	0.8953731478956457
2014-06-20	1.167	1.1237659912648956	1.0806747899337545	1.0236340848377368	0.9672895294524515	0.88455594945914
2014-06-27	1.1740000000000002	1.1308093113341438	1.0877400049215324	1.0306965057490927	0.9743144558272565	0.8914644123261521
2014-07-04	1.1740000000000002	1.1326836719483993	1.091349625019922	1.0364048116816675	0.981879234088348	0.9013726024906826
2014-07-11	1.176	1.1330652195935746	1.0902283482401258	1.0334586693584087	0.9773099983753165	0.894736842105263
2014-07-18	1.177	1.135313936200583	1.0936298437942429	1.0382492089283812	0.9833231890244525	0.9022816107626579
2014-07-25	1.181	1.1444121302998007	1.1074347616062261	1.0577258581236646	1.0077925779894803	0.9330060903554221
2014-08-01	1.186	1.1528830874913973	1.119104134230481	1.0732397164104477	1.026679057014156	0.9560949004635942
2014-08-08	1.19	1.1563690059203453	1.1220973178546105	1.0756107752701616	1.0284694648872146	0.9570948095627669
2014-08-15	1.197	1.1638627864691344	1.1300405824477222	1.0840840047704676	1.0373934882350775	0.9665484955913097
2014-08-22	1.2009999999999998	1.1674473543351178	1.133225284178109	1.086761178780327	1.0395938649272518	0.9680938096536678
2014-08-29	1.204	1.1683148760426538	1.1320787054312322	1.0831186838079512	1.0336768063268713	0.95918552858831
2014-09-05	1.2109999999999999	1.180443522408393	1.1490094048775474	1.1059342836680175	1.0617785080459263	0.9940914462321605
2014-09-15	1.212	1.1805735969239357	1.148320270145772	1.104233636103877	1.059160146484095	0.9902736114898644
2014-09-22	1.213	1.178055240657677	1.1424955606314922	1.0943374651018452	1.0455832053969103	0.9719116443959639
2014-09-29	1.219	1.1869465070202012	1.1540884500122597	1.1092323702455422	1.063433685822317	0.9935460412689754
2014-10-13	1.222	1.1898369780510414	1.1568576790917664	1.1118242096806934	1.065833280063771	0.9956367602945185
2014-10-20	1.236	1.2013895736370825	1.1660637526801945	1.1180678137753075	1.0693139551437025	0.995364057812926
2014-10-27	1.239	1.199021423639583	1.158605906051273	1.1042749407067927	1.0497192829614381	0.9680938096536678
2014-11-03	1.26	1.2245780298315074	1.188434170671672	1.139342108104044	1.089491534211728	1.0139078265612216
2014-11-10	1.275	1.2400326851267918	1.2042831560479863	1.155623531259313	1.1061001473754297	1.0308153804199618
2014-11-17	1.272	1.2376202453914178	1.2024302897912194	1.1544714646152543	1.105595435308107	1.031178983728752
2014-11-24	1.274	1.243982369343717	1.2128925735159357	1.1699826544874887	1.125669217055671	1.0571766203072448
2014-12-01	1.281	1.2596789770080878	1.2367567947907971	1.2038935914478086	1.16864621007502	1.1118989182801564
2014-12-08	1.287	1.287710626984189	1.2860071477300599	1.280037141719069	1.2699366352029147	1.2473411508044725
2014-12-15	1.264	1.26643152204204	1.2664289884763376	1.262684314263151	1.2547470384724848	1.2352513407872012
2014-12-22	1.272	1.2823095090346104	1.2898834081170827	1.2957239849500084	1.296728981237729	1.2893373329697302
2014-12-29	1.2830000000000001	1.2949795384036715	1.3041422759853467	1.3119653623264402	1.3147871072206523	1.3097900190891738
2015-01-07	1.298	1.3175519515262613	1.3339697503010837	1.3509286490135204	1.3622239438703794	1.368602854285974
2015-01-14	1.3	1.3129045668020105	1.3225014183215096	1.3301788427310923	1.3320843705967114	1.3244250522679755
2015-01-21	1.308	1.3224833867923182	1.333676591496916	1.3434912455425319	1.347520840817127	1.3429688210162714
2015-01-28	1.3090000000000002	1.3220349622704561	1.3317403471348754	1.3395281500342717	1.3415047092799472	1.3338787382965185
2015-02-04	1.305	1.3131510496506211	1.3178144985779392	1.3186918716633795	1.313618249687863	1.295336787564767
2015-02-11	1.31	1.3188993479872262	1.324300487392906	1.3261355634105105	1.321978921395708	1.3049722752477049
2015-02-25	1.32	1.3294612865890574	1.3353995584185911	1.3379061101292336	1.3343628584737417	1.3181528951913462
2015-03-04	1.319	1.3312309296188582	1.3399123847186507	1.345997942516007	1.3459002140984022	1.3345150440869014
2015-03-11	1.319	1.3306667651659339	1.3387742006982268	1.3440867511004848	1.3432168512694105	1.3306972093446052
2015-03-18	1.3230000000000002	1.3489352863985427	1.3715490809527913	1.396379720528023	1.414988070231624	1.4310517225706756
2015-03-25	1.325	1.3552218597762762	1.382191401738885	1.4128792390491571	1.4373290863854389	1.461958003817835
2015-04-01	1.324	1.3627574002320495	1.3984144388752933	1.4408056030109708	1.4769508032858751	1.5187710208162897
2015-04-09	1.325	1.3697984577011455	1.4118088131683948	1.4630808015084684	1.508472211272633	1.5645850377238435
2015-04-16	1.33	1.384217371845217	1.4361201723347217	1.5012006077523719	1.5609477219780363	1.6392146168530135
2015-04-23	1.339	1.4014262145003276	1.4619325704577384	1.5389960577395354	1.6111729072321934	1.708571948004727
2015-04-30	1.3419999999999999	1.404503536129465	1.4650796393986718	1.5422237281529894	1.6144663803908958	1.7119352786110356
2015-05-08	1.3430000000000002	1.3983503553175702	1.451086883386177	1.5167644055349703	1.576470289550873	1.6533951458958278
2015-05-15	1.3519999999999999	1.4086797309373287	1.462812694365727	1.5304445933540185	1.5921934543339886	1.6723025179529136
2015-05-22	1.3559999999999999	1.4253870507705813	1.4933263281845963	1.5809695426428747	1.6643950607002056	1.7796563948731936
2015-05-29	1.351	1.4173283568603385	1.481966948798157	1.5648588158363128	1.6431724129479954	1.7502045268611948
2015-06-05	1.354	1.4352047121833522	1.5161098690145223	1.6227480858258776	1.7269867386830857	1.8764657758385603
2015-06-12	1.3530000000000002	1.437125911989414	1.5212623777150156	1.6326768434708403	1.7421990688999303	1.9004635942187076
2015-06-19	1.345	1.404689278684669	1.4619006087624407	1.5336699650291203	1.599498625383054	1.6853922370693577
2015-06-29	1.3459999999999999	1.389476708058424	1.428783743428882	1.4741311158692474	1.5107765003608769	1.5482228888282885
2015-07-06	1.347	1.3819531514927166	1.412326839902224	1.4452895423531993	1.4692318269378135	1.4875920370875375
2015-07-13	1.344	1.3892896642784347	1.4306404994586717	1.4790707455526135	1.5191998933119213	1.562585219525498
2015-07-20	1.3459999999999999	1.388883811995828	1.4276732151432332	1.4724847955822606	1.5088168687794852	1.5463139714571403
2015-07-27	1.3530000000000002	1.3804212710269157	1.4027773120948752	1.4244149642582402	1.4364758678616878	1.4364148713753295
2015-08-03	1.358	1.3846836502915214	1.4062325658001809	1.4266982374966999	1.4374954415884327	1.4354149622761567
2015-08-10	1.367	1.4048611499089698	1.4378959270084841	1.4739350030456198	1.5003166550820546	1.5209526406690301
2015-08-17	1.368	1.4058593839839313	1.4388879475179974	1.4749120410541066	1.5012714447141484	1.5218616489410053
2015-08-24	1.371	1.3701441503326073	1.3632393030529348	1.344894864504151	1.3165995993607735	1.2570675393146078
2015-08-31	1.375	1.377201787637942	1.3734321749301013	1.3593286542221188	1.335266171385639	1.2818834651395328
2015-09-09	1.38	1.3832495139333434	1.3804613007595359	1.3675388607611423	1.3444855746382867	1.292246159440051
2015-09-16	1.385	1.3826910841071147	1.374361248626748	1.3541996462350099	1.3242257698015911	1.2625215889464594
2015-09-23	1.386	1.3818936213642687	1.371774447152918	1.3492795255752483	1.317079784504641	1.2523406963003363
2015-09-30	1.389	1.3815026417570535	1.3680029608093047	1.341092334725079	1.304671599189479	1.2341605308608308
2015-10-14	1.393	1.396008300864492	1.3928905119055304	1.3794004072648698	1.3556476180594519	1.3021543496045815
2015-10-21	1.395	1.4012657284303012	1.401355228301445	1.3919928767706087	1.3721154216860012	1.323788746477593
2015-10-28	1.4	1.4085743367691483	1.4109212536610818	1.4044397714356434	1.3872384623548721	1.3424234160530861
2015-11-04	1.402	1.4154228434360416	1.4226405406880138	1.4225773122131984	1.4115715609538462	1.3753295154985912
2015-11-11	1.399	1.4232048547886944	1.4412105842454128	1.4552975089554065	1.457880522021268	1.4403236069448233
2015-11-18	1.3980000000000001	1.417303119939962	1.430414824433406	1.4380985134476103	1.4345507358539704	1.4085992182528861
2015-11-25	1.4	1.4220621661738968	1.4379222258407367	1.4491920389408726	1.449066561519862	1.4277792927915645
2015-12-02	1.401	1.4194839806095947	1.431821199994781	1.4385591078315887	1.4341824504803309	1.4072357058449232
2015-12-09	1.405	1.4185909415786062	1.4259735185922633	1.4261216284098588	1.415312978573539	1.3793291518952824
2015-12-16	1.403	1.4191853285614977	1.4291944113241288	1.4328350138311814	1.4254342871807006	1.3942368875556768
2015-12-23	1.412	1.4344236746174726	1.450686125738534	1.4625475740735507	1.4630617713618141	1.4427779292791565
2015-12-30	1.416	1.4344178403908678	1.4466207565196574	1.4530779689145679	1.4483117353776171	1.4205981274429598
2016-01-07	1.416	1.4160250123759608	1.4097265180046907	1.3917650077821166	1.36337905595509	1.3028815562221616
2016-01-14	1.422	1.4182128687968039	1.4080712996875184	1.385025457637992	1.3517079093855418	1.2843377874738662
2016-01-21	1.422	1.4127839354582876	1.3972075421222825	1.367029608551817	1.3268603789874602	1.2500681756203982
2016-01-28	1.421	1.402828657168558	1.378291734020997	1.336361791335186	1.2849104633313977	1.1926188528315607
2016-02-04	1.422	1.4093540184813318	1.3902228704772743	1.355191972468715	1.3101463653985843	1.2262521588946458
2016-02-18	1.4269999999999998	1.4165763934874367	1.3995717675788795	1.3671793373373986	1.3244948533507728	1.2435233160621761
2016-02-25	1.429	1.4121194519552325	1.3888562679444245	1.348569884739086	1.2986651569568903	1.2084355967639304
2016-03-03	1.432	1.4207397034053326	1.4028977551822008	1.3694076689653105	1.3256700594132722	1.2432506135805832
2016-03-10	1.436	1.4219494824326853	1.4013894949810513	1.3644495361336904	1.3175305213634032	1.230979001908917
2016-03-17	1.4380000000000002	1.4283600768963347	1.4120561821055015	1.3804545248514748	1.3383828288188917	1.2579765475865827
2016-03-24	1.442	1.4345074925066545	1.4202610997912044	1.3912167132583027	1.3514390211090257	1.2738841923461501
2016-03-31	1.4409999999999998	1.4352124848913412	1.4226199664587287	1.3956636991059876	1.3577985183440904	1.2827015725843103
2016-04-08	1.442	1.4348164755535766	1.4208445994607684	1.3921085925679941	1.3525707742971866	1.2752477047541129
2016-04-15	1.436	1.4333344639003216	1.4238311340929508	1.400868304014467	1.3667661708988688	1.2967002999727295
2016-04-22	1.43	1.4240768426741781	1.411401043033003	1.3844165378498452	1.3466178078991542	1.2717934733206069
2016-04-29	1.4269999999999998	1.4208964299227227	1.4080577218966612	1.3808869104009736	1.3429409933838707	1.2679756385783107
2016-05-09	1.431	1.4205622328994039	1.403429473455802	1.3707000944526966	1.3275091413439533	1.2455231342605215
2016-05-16	1.4340000000000002	1.424256232246656	1.407792752793108	1.3759013561996118	1.3334680768362577	1.2524315971275335
2016-05-23	1.43	1.4206382485351183	1.4045702337882113	1.3732171632352974	1.3313226802141116	1.2510680847195708
2016-05-30	1.4280000000000002	1.4180948194463838	1.401501060477945	1.3694870563184154	1.326991764617383	1.245977638396509
2016-06-06	1.429	1.4239929442551704	1.4122166967166088	1.3863843836541545	1.349659230979029	1.2762476138532857
2016-06-15	1.432	1.4241349207045844	1.4095372409837332	1.3800680268137904	1.3399281857601462	1.261976183983274
2016-06-22	1.439	1.4310680130902946	1.4163710227710244	1.3867219462516718	1.3463525315559366	1.2679756385783107
2016-06-29	1.443	1.435583870075416	1.4213743352423798	1.3923196225505552	1.3524684755898753	1.2747022997909279
2016-07-06	1.4469999999999998	1.4426533553053367	1.4314327772626185	1.4061668564768437	1.3697985473202974	1.2965184983183342
2016-07-13	1.4509999999999998	1.4496455416937526	1.4413383322451379	1.4197648810040915	1.3867902487081956	1.3178801927097532
2016-07-20	1.454	1.4504311257890317	1.43993916026367	1.4155513878042862	1.3799362315600936	1.307517498409235
2016-07-27	1.456	1.4512467091849355	1.4395842891103015	1.4136858142854136	1.3766497742041377	1.3023361512589762
2016-08-03	1.459	1.4527832170961354	1.4396726316116415	1.4119019920838638	1.3731015110471483	1.2964275974911366
2016-08-10	1.462	1.4574958836927583	1.4460513050008914	1.4203896843085306	1.3835244046854518	1.3093355149531853
2016-08-17	1.465	1.465700047735766	1.4593472394506457	1.4401778463330328	1.4093251450621167	1.3429688210162707
2016-08-24	1.464	1.4630623124282742	1.455107407441297	1.4338956942637497	1.401152060679294	1.33233342423416
2016-08-31	1.465	1.4638317903302445	1.4556458980059899	1.4341311037208402	1.401096648123169	1.3318789200981724
2016-09-07	1.4669999999999999	1.465823643273001	1.4576277768775208	1.43609684008922	1.4030427455368344	1.3337878374693204
2016-09-14	1.4680000000000002	1.4624403550363023	1.4499131225270818	1.42279320701148	1.3844867399073917	1.3082447050268151
