date	value	value_50%	value_100%
2012-08-16	1.0	1.0	1.0
2012-08-23	0.993358633776091	0.993796768519861	0.9942349032636311
2012-08-30	0.9905123339658444	0.9772768822457716	0.9640414305256987
2012-09-06	0.9914611005692598	0.9790703978515636	0.9666796951338674
2012-09-13	0.9876660341555976	0.990461901189583	0.9932577682235684
2012-09-20	0.9857685009487667	0.9724132713850732	0.9590580418213797
2012-09-27	0.9886148007590133	0.9830703474187874	0.9775258940785616
2012-10-10	0.9914611005692598	0.9963168313086674	1.001172562048075
2012-10-17	0.9962049335863378	0.99468249415295	0.9931600547195621
2012-10-24	0.9952561669829223	0.995282959395311	0.9953097518076998
2012-10-31	0.9952561669829223	0.9864887440347482	0.9777213210865741
2012-11-07	0.9962049335863378	0.9923373700567999	0.9884698065272621
2012-11-14	1.0	0.9834864178229431	0.9669728356458862
2012-11-21	1.0	0.978845026382646	0.9576900527652921
2012-11-28	1.0028462998102465	0.9692754070870657	0.935704514363885
2012-12-05	1.0018975332068312	0.9817969198181898	0.9616963064295485
2012-12-12	1.0056925996204933	0.9937100871856619	0.9817275747508305
2012-12-19	1.0066413662239089	1.0114797606964765	1.0163181551690443
2012-12-26	1.0066413662239089	1.0259413592894022	1.0452413523548956
2013-01-07	1.010436432637571	1.040101937249018	1.069767441860465
2013-01-14	1.0142314990512333	1.0489371292402931	1.0836427594293532
2013-01-21	1.023719165085389	1.0589574914737088	1.0941958178620284
2013-01-28	1.0246679316888045	1.06651610381587	1.1083642759429353
2013-02-04	1.0388994307400379	1.0894614409904997	1.1400234512409615
2013-02-18	1.0436432637571158	1.0898790874189137	1.1361149110807114
2013-02-25	1.0493358633776089	1.070739848827753	1.092143834277897
2013-03-04	1.0483870967741935	1.06049411512542	1.0726011334766463
2013-03-11	1.0521821631878558	1.0701598719007483	1.0881375806136406
2013-03-18	1.0540796963946868	1.0561096156392038	1.0581395348837208
2013-03-25	1.0597722960151803	1.0773749109546293	1.0949775258940786
2013-04-01	1.0588235294117645	1.0567715458276332	1.054719562243502
2013-04-10	1.0664136622390892	1.0591009096812019	1.0517881571233145
2013-04-17	1.0711574952561669	1.0569291482534497	1.0427008012507328
2013-04-24	1.0654648956356736	1.0602387991955973	1.055012702755521
2013-05-06	1.0702087286527513	1.067594104408455	1.0649794801641588
2013-05-13	1.0768500948766604	1.0716964955524595	1.0665428962282586
2013-05-20	1.0806451612903225	1.086883065304141	1.0931209693179598
2013-05-27	1.0806451612903225	1.0855639330000566	1.0904827047097907
2013-06-03	1.0834914611005693	1.088061931449249	1.0926324017979285
2013-06-13	1.079696394686907	1.0541632256803695	1.0286300566738322
2013-06-20	1.069259962049336	1.0362422538407712	1.0032245456322062
2013-06-27	1.0702087286527513	1.0107737018288185	0.9513386750048857
2013-07-03	1.0711574952561669	1.0181857439149704	0.9652139925737737
2013-07-10	1.0683111954459201	1.0208177044261064	0.9733242134062927
2013-07-17	1.0654648956356736	1.0302896102176804	0.9951143247996872
2013-07-24	1.0597722960151803	1.0222156379430993	0.9846589798710181
2013-07-31	1.0578747628083491	1.0108603831630176	0.9638460035176861
2013-08-07	1.0588235294117645	1.026236075825679	0.9936486222395934
2013-08-14	1.0578747628083491	1.0374873130047217	1.0170998632010944
2013-08-21	1.0540796963946868	1.0289452615254655	1.003810826656244
2013-08-28	1.0550284629981026	1.032839617467392	1.0106507719366815
2013-09-04	1.0578747628083491	1.0380735940287593	1.0182724252491695
2013-09-11	1.062618595825427	1.063505897482774	1.064393199140121
2013-09-18	1.062618595825427	1.0552002496422426	1.047781903459058
2013-09-27	1.062618595825427	1.0487511583778297	1.0348837209302324
2013-10-11	1.0654648956356736	1.062437353035738	1.0594098104358023
2013-10-18	1.0645161290322582	1.0547321704375674	1.0449482118428766
2013-10-25	1.0607210626185957	1.0433564273421294	1.0259917920656634
2013-11-01	1.0597722960151803	1.045618022152597	1.0314637482900137
2013-11-08	1.0588235294117645	1.0320988860660543	1.0053742427203438
2013-11-15	1.0493358633776089	1.0343415685854236	1.019347273793238
2013-11-22	1.0436432637571158	1.0393123490956773	1.0349814344342387
2013-11-29	1.040796963946869	1.0448268579749977	1.0488567520031267
2013-12-06	1.0398481973434532	1.0465510285134307	1.0532538596834082
2013-12-13	1.0379506641366225	1.0379317518455244	1.0379128395544264
2013-12-20	1.0313092979127134	1.0130163843481879	0.9947234707836623
2013-12-27	1.0303605313092978	1.0166948249667458	1.0030291186241937
2014-01-06	1.0284629981024669	1.0046555756586206	0.9808481532147743
2014-01-13	1.023719165085389	0.9948085760936032	0.9658979871018175
2014-01-20	1.0180265654648954	0.9874185983470656	0.9568106312292358
2014-01-27	1.0246679316888045	0.9991426428035579	0.9736173539183114
2014-02-10	1.0303605313092978	1.0104900174623488	0.9906195036153996
2014-02-17	1.040796963946869	1.0231344600856098	1.0054719562243504
2014-02-24	1.0483870967741935	1.0106602280822305	0.9729333593902677
2014-03-03	1.0540796963946868	1.009597987732227	0.9651162790697674
2014-03-10	1.0493358633776089	0.9915430538306844	0.93375024428376
2014-03-17	1.0521821631878558	1.0005878570482958	0.9489935509087355
2014-03-24	1.0540796963946868	1.0071062933800676	0.9601328903654485
2014-03-31	1.0521821631878558	1.0010275678163238	0.9498729724447917
2014-04-08	1.0569259962049335	1.0187405044538447	0.9805550127027556
2014-04-15	1.062618595825427	1.0201699584560004	0.9777213210865741
2014-04-22	1.0683111954459201	1.0175443020418968	0.9667774086378736
2014-04-29	1.0702087286527513	1.011750836868881	0.9532929450850107
2014-05-08	1.0777988614800758	1.0121259306423243	0.946452999804573
2014-05-15	1.0872865275142314	1.0184331797235022	0.9495798319327731
2014-05-22	1.088235294117647	1.016953292945085	0.945671291772523
2014-05-29	1.092979127134725	1.023624603629899	0.9542700801250733
2014-06-06	1.101518026565465	1.0248649347210752	0.9482118428766856
2014-06-13	1.1091081593927894	1.0357930869271939	0.9624780144615985
2014-06-20	1.1072106261859582	1.0290303668354062	0.9508501074848543
2014-06-27	1.1138519924098673	1.0360641630995984	0.9582763337893296
2014-07-04	1.1138519924098673	1.0413895490679392	0.9689271057260114
2014-07-11	1.1157495256166983	1.0387717727751264	0.9617940199335547
2014-07-18	1.1166982922201139	1.0433012664930938	0.9699042407660738
2014-07-25	1.1204933586337762	1.061712381876982	1.0029314051201876
2014-08-01	1.125237191650854	1.076493913394315	1.027750635137776
2014-08-08	1.129032258064516	1.0789288708731803	1.0288254836818447
2014-08-15	1.135673624288425	1.0873306561934601	1.0389876880984952
2014-08-22	1.139468690702087	1.0900587541843443	1.0406488176666013
2014-08-29	1.142314990512334	1.0866939423931612	1.0310728942739886
2014-09-05	1.1489563567362426	1.1087756182743163	1.0685948798123899
2014-09-15	1.1499051233396584	1.1071980179918928	1.0644909126441273
2014-09-22	1.150853889943074	1.097803337388969	1.0447527848348641
2014-09-29	1.1565464895635673	1.11227754417596	1.0680085987883525
2014-10-13	1.159392789373814	1.1148243993771552	1.0702560093804963
2014-10-20	1.1726755218216318	1.1213191953450545	1.0699628688684775
2014-10-27	1.1755218216318786	1.10808531964924	1.0406488176666013
2014-11-03	1.1954459203036052	1.1426711719946794	1.0898964236857533
2014-11-10	1.2096774193548385	1.1588742773928775	1.1080711354309165
2014-11-17	1.206831119544592	1.1576465544957668	1.1084619894469416
2014-11-24	1.2087286527514232	1.1725683521720767	1.1364080515927302
2014-12-01	1.215370018975332	1.2053007999899135	1.195231581004495
2014-12-08	1.2210626185958253	1.280943660284819	1.3408247019738129
2014-12-15	1.1992409867172675	1.2635348963291242	1.327828805940981
2014-12-22	1.206831119544592	1.296399730184647	1.385968340824702
2014-12-29	1.2172675521821632	1.3126107157041362	1.407953879226109
2015-01-07	1.2314990512333965	1.3513367837757757	1.471174516318155
2015-01-14	1.2333965844402277	1.3285411689056716	1.4236857533711156
2015-01-21	1.2409867172675522	1.3423030127279718	1.4436193081883917
2015-01-28	1.2419354838709677	1.337891720829367	1.4338479577877663
2015-02-04	1.2381404174573054	1.3152789247732102	1.3924174320891147
2015-02-11	1.2428842504743833	1.3228296569940805	1.4027750635137775
2015-02-25	1.252371916508539	1.3346577190516116	1.4169435215946842
2015-03-04	1.2514231499051232	1.3429775511104665	1.43453195231581
2015-03-11	1.2514231499051232	1.3409255675263352	1.4304279851475472
2015-03-18	1.2552182163187857	1.3967609549446185	1.5383036935704515
2015-03-25	1.2571157495256167	1.4143210172290972	1.5715262849325777
2015-04-01	1.256166982922201	1.4443821039293436	1.6325972249364862
2015-04-09	1.2571157495256167	1.4694802902406274	1.681844830955638
2015-04-16	1.2618595825426946	1.5119636001437333	1.762067617744772
2015-04-23	1.2703984819734344	1.553510751637489	1.8366230213015438
2015-04-30	1.273244781783681	1.5567416013667281	1.840238420949775
2015-05-08	1.274193548387097	1.5257522363784224	1.7773109243697478
2015-05-15	1.2827324478178366	1.5401838905104426	1.7976353332030486
2015-05-22	1.286527514231499	1.5997812478329665	1.913034981434434
2015-05-29	1.2817836812144212	1.5815797436754147	1.8813758061364079
2015-06-05	1.284629981024668	1.650864922112881	2.017099863201094
2015-06-12	1.2836812144212526	1.663288721339999	2.042896228258745
2015-06-19	1.276091081593928	1.5438985796869384	1.8117060777799492
2015-06-29	1.2770398481973433	1.470648124215928	1.6642564002345124
2015-07-06	1.2779886148007589	1.43853505393155	1.5990814930623412
2015-07-13	1.2751423149905123	1.4774187244290065	1.6796951338675006
2015-07-20	1.2770398481973433	1.4696221324238623	1.662204416650381
2015-07-27	1.2836812144212526	1.4138750023640365	1.5440687903068204
2015-08-03	1.2884250474383303	1.4157094946005409	1.5429939417627514
2015-08-10	1.2969639468690701	1.4659531479508532	1.6349423490326362
2015-08-17	1.2979127134724857	1.4669160987725922	1.6359194840726987
2015-08-24	1.3007590132827325	1.3260195300926072	1.351280046902482
2015-08-31	1.3045540796963946	1.3412549565962917	1.377955833496189
2015-09-09	1.3092979127134723	1.3491965428331871	1.389095172952902
2015-09-16	1.3140417457305502	1.3355923014367037	1.3571428571428572
2015-09-23	1.3149905123339658	1.3305947285140611	1.3461989446941567
2015-09-30	1.3178368121442126	1.3222465280185594	1.326656243892906
2015-10-14	1.3216318785578747	1.360688911723729	1.3997459448895837
2015-10-21	1.3235294117647058	1.3732655853038889	1.423001758843072
2015-10-28	1.3282732447817835	1.3856531359730688	1.4430330271643539
2015-11-04	1.3301707779886147	1.4042880468016163	1.478405315614618
2015-11-11	1.3273244781783682	1.4377974745787288	1.5482704709790893
2015-11-18	1.3263757115749526	1.4202720848279298	1.5141684580809067
2015-11-25	1.3282732447817835	1.431529626104005	1.5347860074262263
2015-12-02	1.3292220113851991	1.420962383453006	1.512702755520813
2015-12-09	1.3330170777988615	1.4078608937948773	1.4827047097908932
2015-12-16	1.3311195445920303	1.4149246345199744	1.4987297244479187
2015-12-23	1.3396584440227703	1.445283589805014	1.550908735587258
2015-12-30	1.3434535104364325	1.4352600755230824	1.5270666406097322
2016-01-07	1.3434535104364325	1.3719905816790332	1.4005276529216337
2016-01-14	1.349146110056926	1.3648701040806421	1.380594098104358
2016-01-21	1.349146110056926	1.3464511085754631	1.3437561070940003
2016-01-28	1.3481973434535104	1.3150992580077792	1.282001172562048
2016-02-04	1.349146110056926	1.333650639550644	1.3181551690443618
2016-02-18	1.3538899430740037	1.3453053389397769	1.33672073480555
2016-02-25	1.3557874762808348	1.3273953992699856	1.2990033222591362
2016-03-03	1.3586337760910814	1.3475306851923063	1.3364275942935313
2016-03-10	1.3624288425047437	1.3428325568787154	1.323236271252687
2016-03-17	1.3643263757115751	1.3582917788270596	1.3522571819425444
2016-03-24	1.368121442125237	1.3687392436344379	1.3693570451436388
2016-03-31	1.3671726755218214	1.3730039652770334	1.3788352550322454
2016-04-08	1.368121442125237	1.3694720949144847	1.3708227477037327
2016-04-15	1.3624288425047437	1.3781559885769763	1.3938831346492087
2016-04-22	1.3567362428842504	1.3619229387178726	1.367109634551495
2016-04-29	1.3538899430740037	1.358447805228618	1.3630056673832323
2016-05-09	1.357685009487666	1.3482777206906769	1.3388704318936877
2016-05-16	1.3605313092979128	1.353413983748038	1.3462966581981628
2016-05-23	1.3567362428842504	1.3507835992611597	1.344830955638069
2016-05-30	1.3548387096774195	1.3470988545455693	1.339358999413719
2016-06-06	1.3557874762808348	1.3638425362643183	1.3718975962478015
2016-06-15	1.3586337760910814	1.3575951761049505	1.3565565761188196
2016-06-22	1.3652751423149905	1.3641404048491115	1.3630056673832323
2016-06-29	1.3690702087286528	1.369653337704174	1.3702364666796951
2016-07-06	1.3728652751423147	1.3832764913917552	1.3936877076411958
2016-07-13	1.376660341555977	1.3966553613193213	1.4166503810826656
2016-07-20	1.3795066413662238	1.3925088414960882	1.4055110416259526
2016-07-27	1.381404174573055	1.3906727732353257	1.3999413718975964
2016-08-03	1.3842504743833017	1.3889202342602456	1.3935899941371896
2016-08-10	1.3870967741935483	1.397281042949813	1.4074653117060776
2016-08-17	1.389943074003795	1.4167811910960935	1.4436193081883917
2016-08-24	1.3889943074003794	1.4105905678100197	1.43218682821966
2016-08-31	1.389943074003795	1.4108206673517119	1.4316982606996287
2016-09-07	1.391840607210626	1.412795425747193	1.43375024428376
2016-09-14	1.3927893738140418	1.3995410617360222	1.4062927496580027
2016-09-23	1.3937381404174574	1.404949976990046	1.4161618135626344
2016-09-30	1.3956356736242883	1.4030161952252769	1.4103967168262654
2016-10-14	1.3975332068311195	1.4109026206131365	1.4242720343951534
2016-10-21	1.4003795066413662	1.4152571756384473	1.4301348446355286
2016-10-28	1.3994307400379506	1.4161507813928271	1.4328708227477036
2016-11-04	1.3994307400379506	1.4179584812169428	1.436486222395935
2016-11-11	1.3994307400379506	1.4262641290574745	1.4530975180769983
2016-11-18	1.3975332068311195	1.4253153624540589	1.4530975180769983
2016-11-25	1.398481973434535	1.4399093470846704	1.4813367207348056
2016-12-02	1.3937381404174574	1.4382702818561783	1.4828024232948993
2016-12-09	1.3927893738140418	1.4331056503621704	1.473421926910299
2016-12-16	1.385199240986717	1.4094747426352385	1.43375024428376
2016-12-23	1.3870967741935483	1.4051958367743196	1.4232948993550907
2016-12-30	1.389943074003795	1.4069609839434647	1.4239788938831346
2017-01-06	1.389943074003795	1.4119443726477838	1.4339456712917724
2017-01-13	1.3937381404174574	1.4099333656943647	1.4261285909712722
2017-01-20	1.3927893738140418	1.4142958008409665	1.4358022278678912
2017-02-03	1.3927893738140418	1.415712646649057	1.4386359194840725
2017-02-10	1.3937381404174574	1.4228804049751935	1.4520226695329295
2017-02-17	1.3956356736242883	1.4252948741387028	1.454954074653117
2017-02-24	1.3975332068311195	1.4335232967905842	1.4695133867500487
2017-03-03	1.396584440227704	1.4267952492324762	1.4570060582372484
2017-03-10	1.3946869070208727	1.42599305288507	1.4572991987492672
2017-03-17	1.396584440227704	1.4296777976006605	1.462771154973617
2017-03-24	1.3975332068311195	1.43611270464675	1.4746922024623803
2017-03-31	1.4003795066413662	1.433236460375598	1.4660934141098299
2017-04-11	1.4022770398481974	1.4424908748195453	1.4827047097908932
2017-04-18	1.4003795066413662	1.4338715981516388	1.4673636896619113
2017-04-25	1.3956356736242883	1.428128565754884	1.4606214578854797
2017-05-03	1.396584440227704	1.4250852629123667	1.4535860855970295
2017-05-10	1.3908918406072106	1.4120279019334665	1.4331639632597224
2017-05-17	1.389943074003795	1.4215691527924	1.4531952315810046
2017-05-24	1.389943074003795	1.423181425608503	1.4564197772132108
2017-06-02	1.391840607210626	1.43243584005245	1.473031072894274
2017-06-09	1.3927893738140418	1.4459061193869895	1.4990228649599373
2017-06-16	1.3994307400379506	1.4433639922585688	1.487297244479187
2017-06-23	1.407020872865275	1.4611809464971284	1.5153410201289816
2017-06-30	1.413662239089184	1.470755293865483	1.5278483486417824
2017-07-07	1.4155597722960152	1.4713620632048767	1.5271643541137383
2017-07-14	1.418406072106262	1.4810908609505318	1.5437756497948016
2017-07-21	1.4193548387096773	1.4854737844124895	1.5515927301153019
2017-07-28	1.4222011385199242	1.4861640830375662	1.5501270275552081
2017-08-04	1.4231499051233396	1.4849773367711676	1.5468047684189956
2017-08-11	1.4231499051233396	1.477062542946661	1.5309751807699823
2017-08-18	1.424098671726755	1.4882365549370533	1.5523744381473519
2017-08-25	1.424098671726755	1.4979590485856757	1.5718194254445963
2017-09-01	1.4231499051233396	1.5027611945003057	1.5823724838772717
2017-09-08	1.424098671726755	1.5026004400259727	1.5811022083251907
2017-09-15	1.4278937381404173	1.5051819677608478	1.582470197381278
2017-09-22	1.428842504743833	1.5063403455905993	1.5838381864373656
2017-09-29	1.4297912713472485	1.5066193018842946	1.5834473324213405
2017-10-13	1.4316888045540797	1.5189028349524354	1.6061168653507913
2017-10-20	1.4316888045540797	1.5192448322164576	1.6068008598788353
2017-10-27	1.4316888045540797	1.5321430147452828	1.6325972249364862
2017-11-03	1.4297912713472485	1.526455143197564	1.6231190150478796
2017-11-10	1.428842504743833	1.5426409123289226	1.6564393199140122
2017-11-17	1.426944971537002	1.5418387159815163	1.6567324604260307
2017-11-24	1.4203036053130929	1.5361240520214086	1.6519444987297245
2017-12-01	1.4203036053130929	1.5219067371884987	1.6235098690639045
2017-12-08	1.424098671726755	1.5243905514193674	1.6246824311119796
2017-12-15	1.424098671726755	1.5213614327951734	1.618624193863592
2017-12-22	1.4231499051233396	1.5303164026300693	1.6374829001367988
2017-12-29	1.424098671726755	1.526979959275533	1.6298612468243112
2018-01-05	1.426944971537002	1.543206705037604	1.659468438538206
2018-01-12	1.4278937381404173	1.55506471155604	1.682235684971663
2018-01-19	1.4278937381404173	1.562295510852503	1.6966972835645886
2018-01-26	1.4297912713472485	1.5759958897287345	1.7222005081102207
2018-02-02	1.4316888045540797	1.561799063211181	1.6919093218682821
2018-02-09	1.4345351043643262	1.506841521304696	1.5791479382450655
2018-02-23	1.437381404174573	1.5388489979637767	1.6403165917529803
2018-03-02	1.4411764705882353	1.5341997264021887	1.6272229822161421
2018-03-09	1.4440227703984818	1.5480324913161063	1.6520422122337308
2018-03-16	1.4449715370018976	1.5415692158333703	1.6381668946648427
2018-03-23	1.4478178368121442	1.5225702434011863	1.5973226499902287
2018-03-30	1.4516129032258065	1.522366936271883	1.5931209693179598
2018-04-10	1.4573055028462998	1.529170632994383	1.6010357631424663
2018-04-17	1.4611005692599621	1.508642917031779	1.5561852648035959
2018-04-24	1.4648956356736242	1.5218752167033354	1.5788547977330465
2018-05-03	1.4639468690702089	1.5149517421372152	1.5659566152042212
2018-05-10	1.4639468690702089	1.5278010679140372	1.5916552667578658
2018-05-17	1.4629981024667928	1.523760141716101	1.5845221809654093
2018-05-24	1.4629981024667928	1.5193630340358197	1.5757279656048466
2018-05-31	1.4629981024667928	1.5166270559236446	1.5702560093804963
2018-06-07	1.4629981024667928	1.5208775933479166	1.5787570842290404
2018-06-14	1.4629981024667928	1.5139399345634725	1.5648817666601522
2018-06-22	1.4639468690702089	1.4949693305679363	1.5259917920656636
2018-06-29	1.4658444022770398	1.484827614466642	1.503810826656244
2018-07-05	1.4705882352941175	1.4659468438538206	1.4613054524135236
2018-07-12	1.4734345351043645	1.486228700032151	1.4990228649599373
2018-07-19	1.476280834914611	1.482521890976946	1.488762947039281
2018-07-26	1.4829222011385201	1.4995713214017792	1.5162204416650382
2018-08-02	1.4905123339658444	1.4823579844540966	1.4742036349423489
2018-08-09	1.495256166982922	1.488443014114873	1.4816298612468242
2018-08-16	1.4933586337760911	1.4720555138784697	1.450752393980848
2018-08-23	1.4943074003795065	1.4785392776765618	1.462771154973617
2018-08-30	1.4962049335863377	1.4838362952082558	1.4714676568301739
2018-09-06	1.4981024667931688	1.473841149362971	1.449579831932773
2018-09-13	1.4981024667931688	1.470714317234771	1.443326167676373
2018-09-20	1.4990512333965844	1.4807157671770883	1.4623803009575922
2018-09-28	1.5018975332068312	1.4989456397712875	1.4959937463357436
2018-10-12	1.5056925996204933	1.4658617385438797	1.4260308774672659
2018-10-19	1.5075901328273245	1.4615828326829607	1.4155755325385968
2018-10-26	1.5094876660341554	1.4676127014947014	1.4257377369552473
2018-11-02	1.5113851992409868	1.4841467719871144	1.456908344733242
2018-11-09	1.515180265654649	1.4706544283129606	1.4261285909712722
2018-11-16	1.5199240986717266	1.4849473923102623	1.449970685948798
2018-11-23	1.521821631878558	1.4710437063047275	1.420265780730897
2018-11-30	1.5237191650853887	1.4758032995643866	1.4278874340433847
2018-12-07	1.5256166982922201	1.4779734849678805	1.430330271643541
2018-12-14	1.5265654648956357	1.4765913116934697	1.4266171584913034
2018-12-21	1.5265654648956357	1.4589540242203407	1.3913425835450457
2018-12-28	1.5284629981024667	1.4573622397195938	1.3862614813367207
2019-01-07	1.5341555977229602	1.4658759227622031	1.397596247801446
2019-01-14	1.5379506641366223	1.4694345855371405	1.4009185069376586
2019-01-21	1.5398481973434537	1.4855778020135286	1.4313074066836038
2019-01-28	1.540796963946869	1.4858079015552206	1.4308188391635723
2019-02-11	1.5445920303605314	1.503583879163068	1.4625757279656046
2019-02-18	1.5483870967741935	1.5237049808670653	1.4990228649599373
2019-02-25	1.549335863377609	1.560675357915109	1.572014852452609
2019-03-04	1.5483870967741935	1.568653192709942	1.5889192886456909
2019-03-11	1.5502846299810247	1.5610520277128104	1.5718194254445963
2019-03-18	1.5502846299810247	1.5768327586098205	1.6033808872386164
2019-03-25	1.553130929791271	1.5640385936820338	1.5749462575727964
2019-04-01	1.5550284629981024	1.5946922655033506	1.634356068008599
2019-04-09	1.554079696394687	1.6073114917384808	1.6605432870822747
2019-04-16	1.554079696394687	1.6079466295145215	1.661813562634356
2019-04-23	1.5550284629981024	1.6004085054877164	1.6457885479773302
2019-04-30	1.5550284629981024	1.5870706121908627	1.619112761383623
2019-05-10	1.560721062618596	1.5665633845436149	1.5724057064686339
2019-05-17	1.5654648956356736	1.5586753831314972	1.5518858706273206
2019-05-24	1.5664136622390892	1.5528472454248015	1.5392808286105137
2019-05-31	1.5673624288425045	1.5588424417028626	1.5503224545632206
2019-06-10	1.569259962049336	1.5576903679701437	1.5461207738909517
2019-06-17	1.5683111954459203	1.5633230786688268	1.5583349618917333
2019-06-24	1.5711574952561669	1.5888326073114916	1.6065077193668162
2019-06-30	1.5721062618595822	1.5883298555731367	1.6045534492866913
2019-07-05	1.574952561669829	1.598889218102845	1.6228258745358608
2019-07-12	1.5759013282732448	1.5903251022839744	1.604748876294704
2019-07-19	1.5768500948766602	1.591190339601707	1.605530584326754
2019-07-26	1.579696394686907	1.5994534347872682	1.6192104748876295
2019-08-02	1.5825426944971537	1.5869035536194973	1.591264412741841
2019-08-09	1.5853889943074004	1.5741093886917108	1.562829783076021
2019-08-16	1.5882352941176472	1.585499316005472	1.5827633378932966
2019-08-23	1.5891840607210626	1.599995587132077	1.6108071135430917
2019-08-30	1.5901328273244781	1.5977828490736128	1.6054328708227477
2019-09-06	1.5910815939278935	1.6174090791605462	1.643736564393199
2019-09-16	1.592979127134725	1.6194326943080308	1.6458862614813365
2019-09-23	1.592979127134725	1.6108827627074835	1.6287863982802424
2019-09-30	1.5939278937381403	1.601585795608566	1.6092436974789917
2019-10-14	1.596774193548387	1.620646232986818	1.6445182724252492
2019-10-21	1.596774193548387	1.6113145933542208	1.6258549931600546
2019-10-28	1.596774193548387	1.6170308333385868	1.6372874731287863
2019-11-04	1.5958254269449714	1.623103254805298	1.6503810826656244
2019-11-11	1.5986717267552182	1.6149504813178084	1.6312292358803986
2019-11-18	1.601518026565465	1.6169599122469693	1.6324017979284737
2019-11-25	1.6043643263757115	1.6146210922478517	1.624877858119992
2019-12-02	1.6062618595825426	1.6101467593789203	1.614031659175298
2019-12-09	1.6081593927893738	1.6180820415187829	1.6280046902481922
2019-12-16	1.6100569259962048	1.6309518556109612	1.651846785225718
2019-12-23	1.6119544592030361	1.6292135008542052	1.6464725425053741
2019-12-30	1.6148007590132827	1.645147106104257	1.6754934531952315
2020-01-07	1.6195445920303604	1.6572903730134212	1.6950361539964822
2020-01-14	1.6214421252371916	1.6619033960170713	1.7023646667969512
2020-01-21	1.6233396584440225	1.653569379739893	1.6837991010357631
2020-02-05	1.627134724857685	1.6201923380004666	1.6132499511432479
2020-02-12	1.6309297912713472	1.6412905747445263	1.6516513582177055
2020-02-19	1.633776091081594	1.6509705157381782	1.6681649403947625
2020-02-26	1.6366223908918407	1.6549830734994673	1.6733437561070938
2020-03-04	1.6404174573055028	1.6620105656666269	1.6836036740277507
2020-03-11	1.6432637571157493	1.6527340868830653	1.662204416650381
2020-03-18	1.6404174573055028	1.603187036254862	1.5659566152042212
2020-03-25	1.6432637571157493	1.6146746770726295	1.5860855970295094
2020-04-01	1.6461100569259963	1.6101861599853744	1.5742622630447527
2020-04-09	1.6546489563567361	1.6288683515416669	1.6030877467265976
2020-04-16	1.6565464895635673	1.6310385369451605	1.605530584326754
2020-04-23	1.6584440227703987	1.6352607059327857	1.6120773890951727
2020-04-30	1.6603415559772294	1.6464205337048547	1.63249951143248
2020-05-12	1.6584440227703987	1.651823144861846	1.6452022669532929
2020-05-19	1.6574952561669827	1.6508113372881035	1.6441274184092243
2020-05-26	1.6584440227703987	1.6410746594211578	1.623705296071917
2020-06-02	1.6537001897533208	1.6530666280015383	1.6524330662497557
2020-06-09	1.6470588235294117	1.6577095954660934	1.668360367402775
2020-06-16	1.650853889943074	1.6557474452646774	1.660641000586281
2020-06-23	1.648007590132827	1.6684927534404608	1.6889779167480945
2020-07-02	1.650853889943074	1.6978619654913727	1.7448700410396716
2020-07-09	1.6442125237191652	1.7572244951994302	1.8702364666796951
2020-07-16	1.6432637571157493	1.71937469661533	1.795485636114911
2020-07-23	1.6499051233396584	1.7475634664968762	1.8452218096540942
2020-07-30	1.6518026565464894	1.7417211445718572	1.8316396325972248
2020-08-06	1.652751423149905	1.7545562861303559	1.856361149110807
2020-08-13	1.6546489563567361	1.7404083163648054	1.8261676763728747
2020-08-20	1.6574952561669827	1.7468637117262507	1.8362321672855189
2020-08-27	1.6565464895635673	1.753326987208987	1.8501074848544068
2020-09-03	1.655597722960152	1.763112521827936	1.8706273206957202
2020-09-10	1.655597722960152	1.7349221759221318	1.8142466288841117
2020-09-17	1.6565464895635673	1.742138791000271	1.8277310924369747
2020-09-24	1.6574952561669827	1.734258669709444	1.8110220832519053
2020-10-09	1.6584440227703987	1.7490480813480682	1.8396521399257377
2020-10-16	1.6603415559772294	1.7642141627843935	1.8680867695915575
2020-10-23	1.6631878557874764	1.7568919540809573	1.850596052374438
2020-10-30	1.666034155597723	1.7555791258739055	1.8451240961500879
2020-11-06	1.6679316888045541	1.7799302766868186	1.8919288645690833
2020-11-13	1.6650853889943071	1.7751360108934795	1.8851866327926519
2020-11-20	1.6584440227703987	1.7821729592061881	1.9059018956419775
2020-11-27	1.6603415559772294	1.787518833489885	1.9146961110025404
2020-12-04	1.6641366223908918	1.7991388603453384	1.934141098299785
2020-12-11	1.6650853889943071	1.7785071267816952	1.8919288645690833
2020-12-18	1.6669829222011383	1.7923540759139363	1.9177252296267342
2020-12-25	1.6707779886148006	1.799430424833099	1.9280828610513974
2021-01-04	1.6745730550284628	1.8283457418976592	1.9821184287668556
2021-01-11	1.6793168880455407	1.8514817780075268	2.023646667969513
2021-01-18	1.6821631878557874	1.8618457135292226	2.0415282392026577
2021-01-25	1.683111954459203	1.8742411443196934	2.0653703341801837
2021-02-01	1.6812144212523716	1.8504762745308172	2.019738127809263
2021-02-08	1.6821631878557874	1.8667802454815385	2.0513973031072896
2021-02-22	1.6850094876660342	1.8713790842668652	2.057748680867696
2021-03-01	1.6869070208728651	1.8526874365650237	2.018467852257182
2021-03-08	1.689753320683112	1.8171748819557831	1.9445964432284542
2021-03-15	1.691650853889943	1.8133845436148952	1.9351182333398473
